denominator,label_view,metric,model_name,metric_value,rank
D5_family_complete,alex_pbe_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.855,3
D5_family_complete,alex_pbe_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8,3
D5_family_complete,alex_pbe_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8154,3
D5_family_complete,common_pool,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_family_complete,common_pool,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_family_complete,common_pool,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_family_complete,common_pool,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8421867975743391,4
D5_family_complete,common_pool,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.920335106762807,4
D5_family_complete,common_pool,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9345044502695337,5
D5_family_complete,common_pool,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_family_complete,common_pool,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_family_complete,common_pool,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.984,5
D5_family_complete,common_pool,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.986,6
D5_family_complete,common_pool,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9776,6
D5_family_complete,common_pool,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9838,5
D5_family_complete,consensus,f1,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,precision,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,recall,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9487,1
D5_family_complete,uncertain,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_family_complete,uncertain,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_family_complete,uncertain,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_family_complete,uncertain,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.4655433463639048,10
D5_family_complete,uncertain,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.5702745927223444,4
D5_family_complete,uncertain,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.34661297675437513,4
D5_family_complete,uncertain,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.26,9
D5_family_complete,uncertain,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.26666666666666666,10
D5_family_complete,uncertain,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.266,10
D5_family_complete,uncertain,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.254,10
D5_family_complete,uncertain,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.3232,7
D5_family_complete,uncertain,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.2834,10
D5_family_complete,audit_view,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_family_complete,audit_view,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_family_complete,audit_view,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_family_complete,audit_view,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8057203050250503,3
D5_family_complete,audit_view,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9302031850631521,3
D5_family_complete,audit_view,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.7133082706766918,3
D5_family_complete,audit_view,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.74,3
D5_family_complete,audit_view,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.7333333333333333,3
D5_family_complete,audit_view,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.734,3
D5_family_complete,audit_view,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.746,3
D5_family_complete,audit_view,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.6768,3
D5_family_complete,audit_view,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.7166,3
D5_family_complete,mp_native,f1,consensus_oracle_proxy,0.6310363176799255,6
D5_family_complete,mp_native,precision,consensus_oracle_proxy,0.6310363176799255,6
D5_family_complete,mp_native,recall,consensus_oracle_proxy,0.6310363176799255,6
D5_family_complete,mp_native,balanced_accuracy,consensus_oracle_proxy,0.6881063617065559,6
D5_family_complete,mp_native,auroc,consensus_oracle_proxy,0.6872854061725677,6
D5_family_complete,mp_native,auprc,consensus_oracle_proxy,0.7780683351354545,4
D5_family_complete,mp_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,mp_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,mp_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,mp_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,mp_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,mp_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_family_complete,alexmp20_native,f1,consensus_oracle_proxy,0.7133082706766918,4
D5_family_complete,alexmp20_native,precision,consensus_oracle_proxy,0.7133082706766918,4
D5_family_complete,alexmp20_native,recall,consensus_oracle_proxy,0.7133082706766918,4
D5_family_complete,alexmp20_native,balanced_accuracy,consensus_oracle_proxy,0.7755333796579782,4
D5_family_complete,alexmp20_native,auroc,consensus_oracle_proxy,0.7657395627183865,6
D5_family_complete,alexmp20_native,auprc,consensus_oracle_proxy,0.8202960091456131,3
D5_family_complete,alexmp20_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,alexmp20_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,alexmp20_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,alexmp20_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,alexmp20_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,alexmp20_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_family_complete,alex_pbe_native,f1,consensus_oracle_proxy,0.7791557161629435,3
D5_family_complete,alex_pbe_native,precision,consensus_oracle_proxy,0.7791557161629435,3
D5_family_complete,alex_pbe_native,recall,consensus_oracle_proxy,0.7791557161629435,3
D5_family_complete,alex_pbe_native,balanced_accuracy,consensus_oracle_proxy,0.8349810904375182,3
D5_family_complete,alex_pbe_native,auroc,consensus_oracle_proxy,0.8227812650177003,5
D5_family_complete,alex_pbe_native,auprc,consensus_oracle_proxy,0.8577310517662011,2
D5_family_complete,alex_pbe_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_family_complete,common_pool,f1,consensus_oracle_proxy,0.5754579643333738,6
D5_family_complete,common_pool,precision,consensus_oracle_proxy,0.5754579643333738,6
D5_family_complete,common_pool,recall,consensus_oracle_proxy,0.5754579643333738,6
D5_family_complete,common_pool,balanced_accuracy,consensus_oracle_proxy,0.5602967341651272,6
D5_family_complete,common_pool,auroc,consensus_oracle_proxy,0.5790845725354399,6
D5_family_complete,common_pool,auprc,consensus_oracle_proxy,0.7694875488756167,6
D5_family_complete,common_pool,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,common_pool,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,common_pool,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,common_pool,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,common_pool,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,common_pool,stable_yield@10000,consensus_oracle_proxy,0.9487,6
D5_family_complete,consensus,f1,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,precision,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,recall,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,balanced_accuracy,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,auroc,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,auprc,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,consensus,stable_yield@10000,consensus_oracle_proxy,0.9487,1
D5_family_complete,uncertain,f1,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,precision,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,recall,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,balanced_accuracy,consensus_oracle_proxy,0.25244769449522647,12
D5_family_complete,uncertain,auroc,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,auprc,consensus_oracle_proxy,0.18766773153113636,12
D5_family_complete,uncertain,stable_yield@100,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,stable_yield@300,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,stable_yield@500,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,stable_yield@1000,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,stable_yield@5000,consensus_oracle_proxy,0.0,12
D5_family_complete,uncertain,stable_yield@10000,consensus_oracle_proxy,0.0,12
D5_family_complete,audit_view,f1,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,precision,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,recall,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,balanced_accuracy,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,auroc,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,auprc,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_family_complete,audit_view,stable_yield@10000,consensus_oracle_proxy,0.9487,1
D5_family_complete,mp_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_family_complete,mp_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_family_complete,mp_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_family_complete,mp_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.7623828167607545,5
D5_family_complete,mp_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.8544574185686278,5
D5_family_complete,mp_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.7041102850015072,6
D5_family_complete,mp_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.35,12
D5_family_complete,mp_native,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.49333333333333335,9
D5_family_complete,mp_native,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.578,6
D5_family_complete,mp_native,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.638,6
D5_family_complete,mp_native,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.7384,6
D5_family_complete,mp_native,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6775,6
D5_family_complete,alexmp20_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_family_complete,alexmp20_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_family_complete,alexmp20_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_family_complete,alexmp20_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.7195491793051687,6
D5_family_complete,alexmp20_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.837569678920303,4
D5_family_complete,alexmp20_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.6345049914054345,6
D5_family_complete,alexmp20_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.33,12
D5_family_complete,alexmp20_native,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.45666666666666667,6
D5_family_complete,alexmp20_native,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.494,6
D5_family_complete,alexmp20_native,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.553,6
D5_family_complete,alexmp20_native,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6714,5
D5_family_complete,alexmp20_native,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6055,6
D5_family_complete,alex_pbe_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_family_complete,alex_pbe_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_family_complete,alex_pbe_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_family_complete,alex_pbe_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.6977619451114827,5
D5_family_complete,alex_pbe_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.8409764962285196,4
D5_family_complete,alex_pbe_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.6039440342637169,5
D5_family_complete,alex_pbe_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.31,10
D5_family_complete,alex_pbe_native,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.47333333333333333,6
D5_family_complete,alex_pbe_native,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.504,6
D5_family_complete,alex_pbe_native,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.547,6
D5_family_complete,alex_pbe_native,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6448,5
D5_family_complete,alex_pbe_native,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.5702,5
D5_family_complete,common_pool,f1,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,precision,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,recall,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,f1,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,precision,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,recall,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.9487,1
D5_family_complete,uncertain,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.5411504061705096,1
D5_family_complete,uncertain,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.5411504061705096,1
D5_family_complete,uncertain,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.5411504061705096,1
D5_family_complete,uncertain,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.6569859282528355,1
D5_family_complete,uncertain,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.7609205928182499,1
D5_family_complete,uncertain,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.5257548983003153,1
D5_family_complete,uncertain,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.78,1
D5_family_complete,uncertain,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.6766666666666666,1
D5_family_complete,uncertain,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.64,1
D5_family_complete,uncertain,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.611,1
D5_family_complete,uncertain,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.4982,1
D5_family_complete,uncertain,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.5721,1
D5_family_complete,audit_view,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.4214187835986086,6
D5_family_complete,audit_view,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.4214187835986086,6
D5_family_complete,audit_view,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.4214187835986086,6
D5_family_complete,audit_view,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.6102334628225516,6
D5_family_complete,audit_view,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.806459005792699,6
D5_family_complete,audit_view,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.46911891921862753,6
D5_family_complete,audit_view,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.22,12
D5_family_complete,audit_view,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.3233333333333333,6
D5_family_complete,audit_view,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.36,6
D5_family_complete,audit_view,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.389,6
D5_family_complete,audit_view,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.5018,6
D5_family_complete,audit_view,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.4279,6
D5_family_complete,mp_native,f1,official_Alexandria_PBE_source_native_public_hull_rank,0.8131568444858321,3
D5_family_complete,mp_native,precision,official_Alexandria_PBE_source_native_public_hull_rank,0.8131568444858321,3
D5_family_complete,mp_native,recall,official_Alexandria_PBE_source_native_public_hull_rank,0.8131568444858321,3
D5_family_complete,mp_native,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,0.8420571065501561,3
D5_family_complete,mp_native,auroc,official_Alexandria_PBE_source_native_public_hull_rank,0.9023035214875195,3
D5_family_complete,mp_native,auprc,official_Alexandria_PBE_source_native_public_hull_rank,0.8410505014013133,3
D5_family_complete,mp_native,stable_yield@100,official_Alexandria_PBE_source_native_public_hull_rank,0.94,3
D5_family_complete,mp_native,stable_yield@300,official_Alexandria_PBE_source_native_public_hull_rank,0.9466666666666667,3
D5_family_complete,mp_native,stable_yield@500,official_Alexandria_PBE_source_native_public_hull_rank,0.934,3
D5_family_complete,mp_native,stable_yield@1000,official_Alexandria_PBE_source_native_public_hull_rank,0.915,4
D5_family_complete,mp_native,stable_yield@5000,official_Alexandria_PBE_source_native_public_hull_rank,0.8708,4
D5_family_complete,mp_native,stable_yield@10000,official_Alexandria_PBE_source_native_public_hull_rank,0.8882,4
D5_family_complete,alexmp20_native,f1,official_Alexandria_PBE_source_native_public_hull_rank,0.855187969924812,2
D5_family_complete,alexmp20_native,precision,official_Alexandria_PBE_source_native_public_hull_rank,0.855187969924812,2
D5_family_complete,alexmp20_native,recall,official_Alexandria_PBE_source_native_public_hull_rank,0.855187969924812,2
D5_family_complete,alexmp20_native,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,0.8866187488122912,2
D5_family_complete,alexmp20_native,auroc,official_Alexandria_PBE_source_native_public_hull_rank,0.9360458060520204,2
D5_family_complete,alexmp20_native,auprc,official_Alexandria_PBE_source_native_public_hull_rank,0.8609631383872791,2
D5_family_complete,alexmp20_native,stable_yield@100,official_Alexandria_PBE_source_native_public_hull_rank,0.98,3
D5_family_complete,alexmp20_native,stable_yield@300,official_Alexandria_PBE_source_native_public_hull_rank,0.9633333333333334,3
D5_family_complete,alexmp20_native,stable_yield@500,official_Alexandria_PBE_source_native_public_hull_rank,0.956,3
D5_family_complete,alexmp20_native,stable_yield@1000,official_Alexandria_PBE_source_native_public_hull_rank,0.934,3
D5_family_complete,alexmp20_native,stable_yield@5000,official_Alexandria_PBE_source_native_public_hull_rank,0.8786,3
D5_family_complete,alexmp20_native,stable_yield@10000,official_Alexandria_PBE_source_native_public_hull_rank,0.8894,3
D5_family_complete,alex_pbe_native,f1,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,precision,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,recall,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,auroc,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,auprc,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@100,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@300,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@500,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@1000,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@5000,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,alex_pbe_native,stable_yield@10000,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,common_pool,f1,official_Alexandria_PBE_source_native_public_hull_rank,0.8386509765861944,5
D5_family_complete,common_pool,precision,official_Alexandria_PBE_source_native_public_hull_rank,0.8386509765861944,5
D5_family_complete,common_pool,recall,official_Alexandria_PBE_source_native_public_hull_rank,0.8386509765861944,5
D5_family_complete,common_pool,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,0.8328888859664578,5
D5_family_complete,common_pool,auroc,official_Alexandria_PBE_source_native_public_hull_rank,0.9143627745584915,5
D5_family_complete,common_pool,auprc,official_Alexandria_PBE_source_native_public_hull_rank,0.937513252072893,4
D5_family_complete,common_pool,stable_yield@100,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,common_pool,stable_yield@300,official_Alexandria_PBE_source_native_public_hull_rank,0.9966666666666667,4
D5_family_complete,common_pool,stable_yield@500,official_Alexandria_PBE_source_native_public_hull_rank,0.998,4
D5_family_complete,common_pool,stable_yield@1000,official_Alexandria_PBE_source_native_public_hull_rank,0.999,4
D5_family_complete,common_pool,stable_yield@5000,official_Alexandria_PBE_source_native_public_hull_rank,0.9994,4
D5_family_complete,common_pool,stable_yield@10000,official_Alexandria_PBE_source_native_public_hull_rank,0.9996,3
D5_family_complete,consensus,f1,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,precision,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,recall,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,auroc,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,auprc,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@100,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@300,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@500,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@1000,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@5000,official_Alexandria_PBE_source_native_public_hull_rank,1.0,1
D5_family_complete,consensus,stable_yield@10000,official_Alexandria_PBE_source_native_public_hull_rank,0.9487,1
D5_family_complete,uncertain,f1,official_Alexandria_PBE_source_native_public_hull_rank,0.22154755066874537,11
D5_family_complete,uncertain,precision,official_Alexandria_PBE_source_native_public_hull_rank,0.22154755066874537,11
D5_family_complete,uncertain,recall,official_Alexandria_PBE_source_native_public_hull_rank,0.22154755066874537,11
D5_family_complete,uncertain,balanced_accuracy,official_Alexandria_PBE_source_native_public_hull_rank,0.4180660767765827,11
D5_family_complete,uncertain,auroc,official_Alexandria_PBE_source_native_public_hull_rank,0.5441734824277795,5
