denominator,model_name,label_view,n,positive_rate,label_semantics,metric_status,f1,precision,recall,balanced_accuracy,auroc,auprc
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.2850578485271191,0.2850578485271191,0.2850578485271191,0.4655433463639048,0.5702745927223444,0.34661297675437513
D5_family_complete,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.7116053546958997,0.7116053546958997,0.7116053546958997,0.8057203050250503,0.9302031850631521,0.7133082706766918
D5_family_complete,consensus_oracle_proxy,mp_native,36802,0.4085104070430955,stability,ok,0.6310363176799255,0.6310363176799255,0.6310363176799255,0.6881063617065559,0.6872854061725677,0.7780683351354545
D5_family_complete,consensus_oracle_proxy,alexmp20_native,36802,0.36139340253247104,stability,ok,0.7133082706766918,0.7133082706766918,0.7133082706766918,0.7755333796579782,0.7657395627183865,0.8202960091456131
D5_family_complete,consensus_oracle_proxy,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.7791557161629435,0.7791557161629435,0.7791557161629435,0.8349810904375182,0.8227812650177003,0.8577310517662011
D5_family_complete,consensus_oracle_proxy,common_pool,31873,0.517240297430427,stability,ok,0.5754579643333738,0.5754579643333738,0.5754579643333738,0.5602967341651272,0.5790845725354399,0.7694875488756167
D5_family_complete,consensus_oracle_proxy,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_family_complete,consensus_oracle_proxy,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,consensus_oracle_proxy,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.0,0.0,0.0,0.25244769449522647,0.0,0.18766773153113636
D5_family_complete,consensus_oracle_proxy,audit_view,36802,0.2577849029944025,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,0.718903818012505,0.718903818012505,0.718903818012505,0.7623828167607545,0.8544574185686278,0.7041102850015072
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,0.6418045112781955,0.6418045112781955,0.6418045112781955,0.7195491793051687,0.837569678920303,0.6345049914054345
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.5955157687253614,0.5955157687253614,0.5955157687253614,0.6977619451114827,0.8409764962285196,0.6039440342637169
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.5411504061705096,0.5411504061705096,0.5411504061705096,0.6569859282528355,0.7609205928182499,0.5257548983003153
D5_family_complete,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.4214187835986086,0.4214187835986086,0.4214187835986086,0.6102334628225516,0.806459005792699,0.46911891921862753
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,0.8131568444858321,0.8131568444858321,0.8131568444858321,0.8420571065501561,0.9023035214875195,0.8410505014013133
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,0.855187969924812,0.855187969924812,0.855187969924812,0.8866187488122912,0.9360458060520204,0.8609631383872791
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,0.8386509765861944,0.8386509765861944,0.8386509765861944,0.8328888859664578,0.9143627745584915,0.937513252072893
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.22154755066874537,0.22154755066874537,0.22154755066874537,0.4180660767765827,0.5441734824277795,0.32538527234070386
D5_family_complete,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.7822283124275324,0.7822283124275324,0.7822283124275324,0.8532961075225709,0.9507779608273842,0.7791557161629435
D5_family_complete,prevalence_dummy,mp_native,36802,0.4085104070430955,stability,ok,0.3726220566715445,0.3726220566715445,0.3726220566715445,0.46966273726631247,0.5,0.4085104070430955
D5_family_complete,prevalence_dummy,alexmp20_native,36802,0.36139340253247104,stability,ok,0.34984962406015035,0.34984962406015035,0.34984962406015035,0.4909617450570516,0.5,0.36139340253247104
D5_family_complete,prevalence_dummy,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.3382884362680683,0.3382884362680683,0.3382884362680683,0.5055569526422775,0.5,0.33085158415303517
D5_family_complete,prevalence_dummy,common_pool,31873,0.517240297430427,stability,ok,0.4443163896639573,0.4443163896639573,0.4443163896639573,0.4244718362175639,0.5,0.517240297430427
D5_family_complete,prevalence_dummy,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_family_complete,prevalence_dummy,consensus,24615,0.3854153971155799,stability,ok,0.3478444186781912,0.3478444186781912,0.3478444186781912,0.4694338433951506,0.5,0.3854153971155799
D5_family_complete,prevalence_dummy,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3381472060392221,0.3381472060392221,0.3381472060392221,0.5052304179698446,0.5,0.3311504809521222
D5_family_complete,prevalence_dummy,audit_view,36802,0.2577849029944025,stability,ok,0.22810161273321386,0.22810161273321386,0.22810161273321386,0.48000357956814454,0.5,0.2577849029944025
D5_family_complete,random_baseline,mp_native,36802,0.4085104070430955,stability,ok,0.40767593454835704,0.40767593454835704,0.40767593454835704,0.49929460086477023,0.4978849820842205,0.40613889545115955
D5_family_complete,random_baseline,alexmp20_native,36802,0.36139340253247104,stability,ok,0.35909774436090225,0.35909774436090225,0.35909774436090225,0.498202603777762,0.4990235097572883,0.36049119243535893
D5_family_complete,random_baseline,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.32826872536136664,0.32826872536136664,0.32826872536136664,0.4980700404196584,0.49641968754005383,0.32858833501132445
D5_family_complete,random_baseline,common_pool,31873,0.517240297430427,stability,ok,0.5154676695377897,0.5154676695377897,0.5154676695377897,0.49816406808273117,0.4964807320084361,0.5133933595306117
D5_family_complete,random_baseline,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_family_complete,random_baseline,consensus,24615,0.3854153971155799,stability,ok,0.3849478233371983,0.3849478233371983,0.3849478233371983,0.4996196017796515,0.4982534687869514,0.38405910074240507
D5_family_complete,random_baseline,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3300237958480348,0.3300237958480348,0.3300237958480348,0.4991577439528616,0.49886389063940473,0.32881496598353377
D5_family_complete,random_baseline,audit_view,36802,0.2577849029944025,stability,ok,0.25856435121745547,0.25856435121745547,0.25856435121745547,0.500525082436478,0.4990621018220044,0.25786466389851437
D5_max_coverage_union,ALIGNN-FF,mp_native,36802,0.4085104070430955,stability,ok,0.3502727151789278,0.3502727151789278,0.3502727151789278,0.4507703156931023,0.46338782650053,0.3800404239143464
D5_max_coverage_union,ALIGNN-FF,alexmp20_native,36802,0.36139340253247104,stability,ok,0.31090225563909774,0.31090225563909774,0.31090225563909774,0.4604677221519461,0.47078815880651337,0.33506030471085
D5_max_coverage_union,ALIGNN-FF,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.2918856767411301,0.2918856767411301,0.2918856767411301,0.4708839575129349,0.4827987217685911,0.3127495121368052
D5_max_coverage_union,ALIGNN-FF,common_pool,31873,0.517240297430427,stability,ok,0.48337983743782603,0.48337983743782603,0.48337983743782603,0.46493031645726357,0.4776810869639723,0.4963726286121348
D5_max_coverage_union,ALIGNN-FF,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,ALIGNN-FF,consensus,24615,0.3854153971155799,stability,ok,0.32981975334668495,0.32981975334668495,0.32981975334668495,0.4547697391799528,0.47256744554615276,0.3600787647691679
D5_max_coverage_union,ALIGNN-FF,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.30885369656191025,0.30885369656191025,0.30885369656191025,0.4833319874237543,0.47735467047541574,0.31797915044783065
D5_max_coverage_union,ALIGNN-FF,audit_view,36802,0.2577849029944025,stability,ok,0.22515020554442922,0.22515020554442922,0.22515020554442922,0.47801533707571087,0.48845314708619547,0.2456887829605552
D5_max_coverage_union,CHGNet,mp_native,36801,0.40852150756772915,stability,ok,0.36111480643873883,0.36111480643873883,0.36111480643873883,0.4599252536351364,0.4663785149428588,0.386028293860766
D5_max_coverage_union,CHGNet,alexmp20_native,36801,0.36140322273851255,stability,ok,0.31781954887218045,0.31781954887218045,0.31781954887218045,0.46587543547179083,0.47649618493278,0.3423696989798331
D5_max_coverage_union,CHGNet,alex_pbe_native,36801,0.33086057444091194,stability,ok,0.28901116951379763,0.28901116951379763,0.28901116951379763,0.4687289350107059,0.48128657857347734,0.3147672985817327
D5_max_coverage_union,CHGNet,common_pool,31872,0.5172565261044176,stability,ok,0.48459298798980954,0.48459298798980954,0.48459298798980954,0.4661688454832708,0.47714848087546924,0.5011589083844536
D5_max_coverage_union,CHGNet,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,CHGNet,consensus,24614,0.3854310554968717,stability,ok,0.33846316011384,0.33846316011384,0.33846316011384,0.46178793624122616,0.47316068878310924,0.3652564747342638
D5_max_coverage_union,CHGNet,uncertain,36801,0.3311594793619739,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3105768441782227,0.3105768441782227,0.3105768441782227,0.484613196607678,0.4793019966362194,0.3219519754434177
D5_max_coverage_union,CHGNet,audit_view,36801,0.2577919078285916,stability,ok,0.2232528723516391,0.2232528723516391,0.2232528723516391,0.47673224272191317,0.487977057724826,0.24775629953573888
D5_max_coverage_union,M3GNet,mp_native,36802,0.4085104070430955,stability,ok,0.3737528269256352,0.3737528269256352,0.3737528269256352,0.47061860383400467,0.4806903353990174,0.3982855260120711
D5_max_coverage_union,M3GNet,alexmp20_native,36802,0.36139340253247104,stability,ok,0.3357894736842105,0.3357894736842105,0.3357894736842105,0.47995328505076834,0.48952281296808525,0.35203972576808107
D5_max_coverage_union,M3GNet,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.30609395532194483,0.30609395532194483,0.30609395532194483,0.4815006445171407,0.49262126657903416,0.32331305018797435
D5_max_coverage_union,M3GNet,common_pool,31873,0.517240297430427,stability,ok,0.4907800558049254,0.4907800558049254,0.4907800558049254,0.4725948111610576,0.48624135935746654,0.5101838003090617
D5_max_coverage_union,M3GNet,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,M3GNet,consensus,24615,0.3854153971155799,stability,ok,0.3542742700537578,0.3542742700537578,0.3542742700537578,0.47466489811519197,0.48693090037707537,0.37740592849345683
D5_max_coverage_union,M3GNet,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.31336670222368096,0.31336670222368096,0.31336670222368096,0.48670569521096707,0.48171416910767995,0.3232277421530846
D5_max_coverage_union,M3GNet,audit_view,36802,0.2577849029944025,stability,ok,0.24043427848634974,0.24043427848634974,0.24043427848634974,0.4883115928400996,0.49810955504474547,0.25546418772278606
D5_max_coverage_union,MACE-MP,mp_native,36802,0.4085104070430955,stability,ok,0.37940667819608886,0.37940667819608886,0.37940667819608886,0.4753979366724656,0.48718680234394107,0.4051540421249722
D5_max_coverage_union,MACE-MP,alexmp20_native,36802,0.36139340253247104,stability,ok,0.3426315789473684,0.3426315789473684,0.3426315789473684,0.48531034312869226,0.49647532316878484,0.3592279428030877
D5_max_coverage_union,MACE-MP,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.31521024967148487,0.31521024967148487,0.31521024967148487,0.48831250727706466,0.4990543584587852,0.3285882214703185
D5_max_coverage_union,MACE-MP,common_pool,31873,0.517240297430427,stability,ok,0.49751304136843383,0.49751304136843383,0.49751304136843383,0.4795682448669686,0.49554978462142807,0.5182961027178061
D5_max_coverage_union,MACE-MP,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,MACE-MP,consensus,24615,0.3854153971155799,stability,ok,0.36217982502371665,0.36217982502371665,0.36217982502371665,0.4810965227709805,0.49759783587627526,0.38636983239392975
D5_max_coverage_union,MACE-MP,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3164847788627226,0.3164847788627226,0.3164847788627226,0.4890366205912232,0.4831995649220195,0.324247917183357
D5_max_coverage_union,MACE-MP,audit_view,36802,0.2577849029944025,stability,ok,0.25466427743227577,0.25466427743227577,0.25466427743227577,0.49789776200004787,0.5061416953681388,0.2611515151497135
D5_max_coverage_union,MP_common_pool_public_hull_rank,mp_native,36770,0.4086483546369323,stability,ok,0.7723279648609077,0.7723279648609077,0.7723279648609077,0.8074986034753397,0.869475220446933,0.7520563502501773
D5_max_coverage_union,MP_common_pool_public_hull_rank,alexmp20_native,36770,0.3614903453902638,stability,ok,0.6691995185073728,0.6691995185073728,0.6691995185073728,0.7409589039849241,0.8258983166625636,0.6421432644969001
D5_max_coverage_union,MP_common_pool_public_hull_rank,alex_pbe_native,36770,0.33089475115583356,stability,ok,0.5831347086381196,0.5831347086381196,0.5831347086381196,0.6884904937735978,0.7932953788949817,0.565633130544103
D5_max_coverage_union,MP_common_pool_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
D5_max_coverage_union,MP_common_pool_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,MP_common_pool_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,0.9999999999999999
D5_max_coverage_union,MP_common_pool_public_hull_rank,uncertain,36770,0.3305683981506663,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.4671328671328671,0.4671328671328671,0.4671328671328671,0.6020003153458363,0.6869387865602512,0.4593596884979845
D5_max_coverage_union,MP_common_pool_public_hull_rank,audit_view,36770,0.25800924666847974,stability,ok,0.5011067776957943,0.5011067776957943,0.5011067776957943,0.663814393869339,0.8476593346740416,0.5294285232560952
D5_max_coverage_union,MP_source_native_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,MP_source_native_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,0.8112781954887218,0.8112781954887218,0.8112781954887218,0.8522393870814386,0.9072235173714219,0.785214911338006
D5_max_coverage_union,MP_source_native_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.7293856767411301,0.7293856767411301,0.7293856767411301,0.7977920018563118,0.8797764257630553,0.7015761876567441
D5_max_coverage_union,MP_source_native_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,0.8791702050224433,0.8791702050224433,0.8791702050224433,0.8748551356560842,0.9439909945706565,0.9565783864226446
D5_max_coverage_union,MP_source_native_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,MP_source_native_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,MP_source_native_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.35931730532534667,0.35931730532534667,0.35931730532534667,0.521056174498952,0.6142134368578647,0.38631736951249585
D5_max_coverage_union,MP_source_native_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.6238009908295562,0.6238009908295562,0.6238009908295562,0.7465700908751478,0.8984623833058759,0.6310363176799255
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,0.8424238392975921,0.8424238392975921,0.8424238392975921,0.8667971824198362,0.917484141788719,0.8677034437101401
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.8141425755584757,0.8141425755584757,0.8141425755584757,0.8611239150837128,0.91827436045074,0.7927444484047435
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,0.8476282906708723,0.8476282906708723,0.8476282906708723,0.8421867975743391,0.920335106762807,0.9345044502695337
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.2850578485271191,0.2850578485271191,0.2850578485271191,0.4655433463639048,0.5702745927223444,0.34661297675437513
D5_max_coverage_union,MatterGen_alex_mp20_source_native_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.7116053546958997,0.7116053546958997,0.7116053546958997,0.8057203050250503,0.9302031850631521,0.7133082706766918
D5_max_coverage_union,consensus_oracle_proxy,mp_native,36802,0.4085104070430955,stability,ok,0.6310363176799255,0.6310363176799255,0.6310363176799255,0.6881063617065559,0.6872854061725677,0.7780683351354545
D5_max_coverage_union,consensus_oracle_proxy,alexmp20_native,36802,0.36139340253247104,stability,ok,0.7133082706766918,0.7133082706766918,0.7133082706766918,0.7755333796579782,0.7657395627183865,0.8202960091456131
D5_max_coverage_union,consensus_oracle_proxy,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.7791557161629435,0.7791557161629435,0.7791557161629435,0.8349810904375182,0.8227812650177003,0.8577310517662011
D5_max_coverage_union,consensus_oracle_proxy,common_pool,31873,0.517240297430427,stability,ok,0.5754579643333738,0.5754579643333738,0.5754579643333738,0.5602967341651272,0.5790845725354399,0.7694875488756167
D5_max_coverage_union,consensus_oracle_proxy,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,consensus_oracle_proxy,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,consensus_oracle_proxy,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.0,0.0,0.0,0.25244769449522647,0.0,0.18766773153113636
D5_max_coverage_union,consensus_oracle_proxy,audit_view,36802,0.2577849029944025,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,0.718903818012505,0.718903818012505,0.718903818012505,0.7623828167607545,0.8544574185686278,0.7041102850015072
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,0.6418045112781955,0.6418045112781955,0.6418045112781955,0.7195491793051687,0.837569678920303,0.6345049914054345
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.5955157687253614,0.5955157687253614,0.5955157687253614,0.6977619451114827,0.8409764962285196,0.6039440342637169
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.5411504061705096,0.5411504061705096,0.5411504061705096,0.6569859282528355,0.7609205928182499,0.5257548983003153
D5_max_coverage_union,official_Alexandria_PBE_common_pool_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.4214187835986086,0.4214187835986086,0.4214187835986086,0.6102334628225516,0.806459005792699,0.46911891921862753
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,mp_native,36802,0.4085104070430955,stability,ok,0.8131568444858321,0.8131568444858321,0.8131568444858321,0.8420571065501561,0.9023035214875195,0.8410505014013133
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alexmp20_native,36802,0.36139340253247104,stability,ok,0.855187969924812,0.855187969924812,0.855187969924812,0.8866187488122912,0.9360458060520204,0.8609631383872791
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,alex_pbe_native,36802,0.33085158415303517,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,common_pool,31873,0.517240297430427,stability,ok,0.8386509765861944,0.8386509765861944,0.8386509765861944,0.8328888859664578,0.9143627745584915,0.937513252072893
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,consensus,24615,0.3854153971155799,stability,ok,1.0,1.0,1.0,1.0,1.0,1.0
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.22154755066874537,0.22154755066874537,0.22154755066874537,0.4180660767765827,0.5441734824277795,0.32538527234070386
D5_max_coverage_union,official_Alexandria_PBE_source_native_public_hull_rank,audit_view,36802,0.2577849029944025,stability,ok,0.7822283124275324,0.7822283124275324,0.7822283124275324,0.8532961075225709,0.9507779608273842,0.7791557161629435
D5_max_coverage_union,prevalence_dummy,mp_native,36802,0.4085104070430955,stability,ok,0.3726220566715445,0.3726220566715445,0.3726220566715445,0.46966273726631247,0.5,0.4085104070430955
D5_max_coverage_union,prevalence_dummy,alexmp20_native,36802,0.36139340253247104,stability,ok,0.34984962406015035,0.34984962406015035,0.34984962406015035,0.4909617450570516,0.5,0.36139340253247104
D5_max_coverage_union,prevalence_dummy,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.3382884362680683,0.3382884362680683,0.3382884362680683,0.5055569526422775,0.5,0.33085158415303517
D5_max_coverage_union,prevalence_dummy,common_pool,31873,0.517240297430427,stability,ok,0.4443163896639573,0.4443163896639573,0.4443163896639573,0.4244718362175639,0.5,0.517240297430427
D5_max_coverage_union,prevalence_dummy,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,prevalence_dummy,consensus,24615,0.3854153971155799,stability,ok,0.3478444186781912,0.3478444186781912,0.3478444186781912,0.4694338433951506,0.5,0.3854153971155799
D5_max_coverage_union,prevalence_dummy,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3381472060392221,0.3381472060392221,0.3381472060392221,0.5052304179698446,0.5,0.3311504809521222
D5_max_coverage_union,prevalence_dummy,audit_view,36802,0.2577849029944025,stability,ok,0.22810161273321386,0.22810161273321386,0.22810161273321386,0.48000357956814454,0.5,0.2577849029944025
D5_max_coverage_union,random_baseline,mp_native,36802,0.4085104070430955,stability,ok,0.40767593454835704,0.40767593454835704,0.40767593454835704,0.49929460086477023,0.4978849820842205,0.40613889545115955
D5_max_coverage_union,random_baseline,alexmp20_native,36802,0.36139340253247104,stability,ok,0.35909774436090225,0.35909774436090225,0.35909774436090225,0.498202603777762,0.4990235097572883,0.36049119243535893
D5_max_coverage_union,random_baseline,alex_pbe_native,36802,0.33085158415303517,stability,ok,0.32826872536136664,0.32826872536136664,0.32826872536136664,0.4980700404196584,0.49641968754005383,0.32858833501132445
D5_max_coverage_union,random_baseline,common_pool,31873,0.517240297430427,stability,ok,0.5154676695377897,0.5154676695377897,0.5154676695377897,0.49816406808273117,0.4964807320084361,0.5133933595306117
D5_max_coverage_union,random_baseline,source_union,0,,stability,not_evaluable_full_source_union_incomplete,,,,,,
D5_max_coverage_union,random_baseline,consensus,24615,0.3854153971155799,stability,ok,0.3849478233371983,0.3849478233371983,0.3849478233371983,0.4996196017796515,0.4982534687869514,0.38405910074240507
D5_max_coverage_union,random_baseline,uncertain,36802,0.3311504809521222,uncertainty_indicator,uncertainty_indicator_not_primary_stability_metric,0.3300237958480348,0.3300237958480348,0.3300237958480348,0.4991577439528616,0.49886389063940473,0.32881496598353377
D5_max_coverage_union,random_baseline,audit_view,36802,0.2577849029944025,stability,ok,0.25856435121745547,0.25856435121745547,0.25856435121745547,0.500525082436478,0.4990621018220044,0.25786466389851437
